name,zipcode,inspection_date,score,address,city,state,lat,lon,facility_id,description
Flea Market #B,78754,03/23/2013,96,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800519,Routine Inspection
Flea Market #C,78754,03/23/2013,97,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800520,Routine Inspection
Flea Market #C,78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800520,Routine Inspection
Flea Market #C,78754,09/28/2013,93,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800520,Routine Inspection
Flea Market #C,78754,11/22/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800520,Routine Inspection
Flea Market #C,78754,05/03/2014,97,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800520,Routine Inspection
Flea Market #H,78754,09/28/2013,97,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800525,Routine Inspection
Flea Market #H,78754,03/23/2013,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800525,Routine Inspection
Flea Market #H,78754,05/03/2014,97,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800525,Routine Inspection
Flea Market #H,78754,11/22/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800525,Routine Inspection
Flea Market #H,78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800525,Routine Inspection
Flea Market #I,78754,11/22/2014,93,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800526,Routine Inspection
Flea Market #I,78754,05/03/2014,97,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800526,Routine Inspection
Flea Market #I,78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800526,Routine Inspection
Flea Market #I,78754,09/28/2013,91,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800526,Routine Inspection
Flea Market #I,78754,03/23/2013,96,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800526,Routine Inspection
Flea Market #IC-1,78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800528,Routine Inspection
Flea Market #IC-1,78754,09/28/2013,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800528,Routine Inspection
Flea Market #IC-1,78754,11/22/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800528,Routine Inspection
Flea Market #IC-1,78754,03/23/2013,97,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800528,Routine Inspection
Flea Market #IC-1,78754,05/03/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800528,Routine Inspection
Flea Market #J,78754,11/22/2014,96,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800527,Routine Inspection
Flea Market #J,78754,09/28/2013,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800527,Routine Inspection
Flea Market #J,78754,05/03/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800527,Routine Inspection
Flea Market #J,78754,03/23/2013,96,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800527,Routine Inspection
Flea Market #J,78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800527,Routine Inspection
Flea Market #K (Corn Stand),78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800936,Routine Inspection
Flea Market #K (Corn Stand),78754,05/03/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800936,Routine Inspection
Flea Market #K (Corn Stand),78754,11/22/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800936,Routine Inspection
Flea Market #K (Corn Stand),78754,09/28/2013,97,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800936,Routine Inspection
Flea Market #K (Corn Stand),78754,03/23/2013,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800936,Routine Inspection
Flea Market # L (Snow Cones),78754,03/23/2013,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2802136,Routine Inspection
Flea Market # L (Snow Cones),78754,05/03/2014,97,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2802136,Routine Inspection
Flea Market # L (Snow Cones),78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2802136,Routine Inspection
Flea Market # L (Snow Cones),78754,09/28/2013,86,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2802136,Routine Inspection
Flea Market # L (Snow Cones),78754,11/22/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2802136,Routine Inspection
Flea Market #stage,78754,05/03/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800529,Routine Inspection
Flea Market #stage,78754,09/28/2013,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800529,Routine Inspection
Flea Market #stage,78754,03/23/2013,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800529,Routine Inspection
Flea Market #stage,78754,11/22/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800529,Routine Inspection
Flea Market #stage,78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800529,Routine Inspection
Flea Market #X,78754,11/22/2014,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800530,Routine Inspection
Flea Market #X,78754,03/23/2013,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800530,Routine Inspection
Flea Market #X,78754,09/28/2013,96,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800530,Routine Inspection
Flea Market #X,78754,09/22/2012,100,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800530,Routine Inspection
Flea Market #X,78754,05/03/2014,96,9500 E US 290 HWY SVRD WB,AUSTIN,78754,30.35337175500007,-97.65253989799999,2800530,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78701,02/19/2015,78,320 E 2ND ST,AUSTIN,78701,30.26352676500005,-97.74134300099996,2801747,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78701,02/12/2013,88,320 E 2ND ST,AUSTIN,78701,30.26352676500005,-97.74134300099996,2801747,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78758,08/22/2014,97,11600 CENTURY OAKS TER,AUSTIN,78758,30.403255915000045,-97.72493681299994,10212392,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78758,07/25/2013,90,11600 CENTURY OAKS TER,AUSTIN,78758,30.403255915000045,-97.72493681299994,10212392,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78701,07/11/2014,81,320 E 2ND ST,AUSTIN,78701,30.26352676500005,-97.74134300099996,2801747,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78758,04/03/2015,92,11600 CENTURY OAKS TER,AUSTIN,78758,30.403255915000045,-97.72493681299994,10212392,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78701,05/21/2012,85,320 E 2ND ST,AUSTIN,78701,30.26352676500005,-97.74134300099996,2801747,Routine Inspection
Flightpath Coffeehouse,78751,10/01/2012,97,5011 DUVAL ST,AUSTIN,78751,30.313903374000063,-97.72007533599998,2801741,Routine Inspection
Flightpath Coffeehouse,78751,06/26/2014,89,5011 DUVAL ST,AUSTIN,78751,30.313903374000063,-97.72007533599998,2801741,Routine Inspection
Flightpath Coffeehouse,78751,12/11/2013,89,5011 DUVAL ST,AUSTIN,78751,30.313903374000063,-97.72007533599998,2801741,Routine Inspection
Flightpath Coffeehouse,78751,10/01/2012,97,5011 DUVAL ST,AUSTIN,78751,30.313903374000063,-97.72007533599998,2801741,Routine Inspection
Flightpath Coffeehouse,78751,12/02/2014,97,5011 DUVAL ST,AUSTIN,78751,30.313903374000063,-97.72007533599998,2801741,Routine Inspection
Flightpath Coffeehouse,78751,05/31/2013,83,5011 DUVAL ST,AUSTIN,78751,30.313903374000063,-97.72007533599998,2801741,Routine Inspection
Flores Mexican Restaurant,78726,12/17/2012,89,8300 N FM 620 RD Bldg F,AUSTIN,78726,30.42041873200003,-97.84559846999997,10729407,Routine Inspection
Flores Mexican Restaurant,78726,10/29/2014,88,8300 N FM 620 RD Bldg F,AUSTIN,78726,30.42041873200003,-97.84559846999997,10729407,Routine Inspection
Flores Mexican Restaurant,78726,03/18/2015,87,8300 N FM 620 RD Bldg F,AUSTIN,78726,30.42041873200003,-97.84559846999997,10729407,Routine Inspection
Flores Mexican Restaurant,78726,04/29/2014,93,8300 N FM 620 RD Bldg F,AUSTIN,78726,30.42041873200003,-97.84559846999997,10729407,Routine Inspection
Flores Mexican Restaurant,78726,10/02/2013,95,8300 N FM 620 RD Bldg F,AUSTIN,78726,30.42041873200003,-97.84559846999997,10729407,Routine Inspection
Flour And Vine,78704,08/27/2012,88,300 S LAMAR BLVD Unit A,AUSTIN,78704,30.262680990000035,-97.75799001699994,10568670,Routine Inspection
Flour And Vine,78704,08/22/2013,94,300 S LAMAR BLVD Unit A,AUSTIN,78704,30.262680990000035,-97.75799001699994,10568670,Routine Inspection
Flour And Vine,78704,12/10/2014,77,300 S LAMAR BLVD Unit A,AUSTIN,78704,30.262680990000035,-97.75799001699994,10568670,Routine Inspection
Flour And Vine,78704,02/22/2013,84,300 S LAMAR BLVD Unit A,AUSTIN,78704,30.262680990000035,-97.75799001699994,10568670,Routine Inspection
"Floyd's Coffee, Market, Cafe",78704,08/19/2013,80,301 S CONGRESS AVE Unit 105,AUSTIN,78704,30.258817591000025,-97.74622125799999,10789233,Routine Inspection
"Floyd's Coffee, Market, Cafe",78704,02/26/2015,84,301 S CONGRESS AVE Unit 105,AUSTIN,78704,30.258817591000025,-97.74622125799999,10789233,Routine Inspection
"Floyd's Coffee, Market, Cafe",78704,02/19/2013,95,301 S CONGRESS AVE Unit 105,AUSTIN,78704,30.258817591000025,-97.74622125799999,10789233,Routine Inspection
"Floyd's Coffee, Market, Cafe",78704,08/28/2014,82,301 S CONGRESS AVE Unit 105,AUSTIN,78704,30.258817591000025,-97.74622125799999,10789233,Routine Inspection
"Flying Saucer Draught Emporium, The",78751,02/11/2015,97,815 W 47TH ST Unit 103,AUSTIN,78751,30.315753939000047,-97.73402601199996,10092596,Routine Inspection
"Flying Saucer Draught Emporium, The",78751,09/23/2014,93,815 W 47TH ST Unit 103,AUSTIN,78751,30.315753939000047,-97.73402601199996,10092596,Routine Inspection
"Flying Saucer Draught Emporium, The",78751,01/07/2014,94,815 W 47TH ST Unit 103,AUSTIN,78751,30.315753939000047,-97.73402601199996,10092596,Routine Inspection
"Flying Saucer Draught Emporium, The",78751,10/16/2012,83,815 W 47TH ST Unit 103,AUSTIN,78751,30.315753939000047,-97.73402601199996,10092596,Routine Inspection
FM 973 Express,78615,06/20/2014,97,20306 N FM 973 RD,PFLUGERVILLE,78615,30.463174475000073,-97.46765968799997,2802544,Routine Inspection
FM 973 Express,78615,10/17/2012,72,20306 N FM 973 RD,PFLUGERVILLE,78615,30.463174475000073,-97.46765968799997,2802544,Routine Inspection
FM 973 Express,78615,05/03/2013,75,20306 N FM 973 RD,PFLUGERVILLE,78615,30.463174475000073,-97.46765968799997,2802544,Routine Inspection
FM 973 Express,78615,12/02/2014,86,20306 N FM 973 RD,PFLUGERVILLE,78615,30.463174475000073,-97.46765968799997,2802544,Routine Inspection
FM 973 Express,78615,11/20/2013,82,20306 N FM 973 RD,PFLUGERVILLE,78615,30.463174475000073,-97.46765968799997,2802544,Routine Inspection
Fogo De Chao Churrascaria,78701,06/11/2013,75,309 E 3RD ST,AUSTIN,78701,30.264324144000057,-97.74064817499999,10058425,Routine Inspection
Fogo De Chao Churrascaria,78701,11/12/2014,72,309 E 3RD ST,AUSTIN,78701,30.264324144000057,-97.74064817499999,10058425,Routine Inspection
Fogo De Chao Churrascaria,78701,12/10/2012,86,309 E 3RD ST,AUSTIN,78701,30.264324144000057,-97.74064817499999,10058425,Routine Inspection
Fonda San Miguel,78756,02/11/2013,82,2330 W NORTH LOOP BLVD,AUSTIN,78756,30.325168081000072,-97.74364525999994,2800390,Routine Inspection
Fonda San Miguel,78756,05/20/2014,85,2330 W NORTH LOOP BLVD,AUSTIN,78756,30.325168081000072,-97.74364525999994,2800390,Routine Inspection
Fonda San Miguel,78756,02/02/2015,100,2330 W NORTH LOOP BLVD,AUSTIN,78756,30.325168081000072,-97.74364525999994,2800390,Routine Inspection
"Food, Food",78703,01/07/2015,100,2727 EXPOSITION BLVD Unit 112,AUSTIN,78703,30.303501726000036,-97.76432180499995,2800992,Routine Inspection
"Food, Food",78703,01/24/2013,92,2727 EXPOSITION BLVD Unit 112,AUSTIN,78703,30.303501726000036,-97.76432180499995,2800992,Routine Inspection
"Food, Food",78703,08/08/2013,100,2727 EXPOSITION BLVD Unit 112,AUSTIN,78703,30.303501726000036,-97.76432180499995,2800992,Routine Inspection
"Food, Food",78703,02/26/2014,97,2727 EXPOSITION BLVD Unit 112,AUSTIN,78703,30.303501726000036,-97.76432180499995,2800992,Routine Inspection
"Food, Food",78703,07/30/2014,89,2727 EXPOSITION BLVD Unit 112,AUSTIN,78703,30.303501726000036,-97.76432180499995,2800992,Routine Inspection
"Food, Food",78703,06/28/2012,97,2727 EXPOSITION BLVD Unit 112,AUSTIN,78703,30.303501726000036,-97.76432180499995,2800992,Routine Inspection
Food for Fitness Cafe,78703,01/28/2015,92,1112 N LAMAR BLVD Unit B,AUSTIN,78703,30.27646343300006,-97.75161789799995,11165567,Routine Inspection
Foodheads,78705,01/15/2015,97,616 W 34TH ST,AUSTIN,78705,30.300695920000067,-97.74037854099998,2801812,Routine Inspection
Foodheads,78705,07/15/2014,75,616 W 34TH ST,AUSTIN,78705,30.300695920000067,-97.74037854099998,2801812,Routine Inspection
Foodheads,78705,05/24/2012,85,616 W 34TH ST,AUSTIN,78705,30.300695920000067,-97.74037854099998,2801812,Routine Inspection
Foodheads,78705,11/28/2012,97,616 W 34TH ST,AUSTIN,78705,30.300695920000067,-97.74037854099998,2801812,Routine Inspection
Foodheads,78705,07/16/2013,90,616 W 34TH ST,AUSTIN,78705,30.300695920000067,-97.74037854099998,2801812,Routine Inspection
Foodheads,78705,01/21/2014,81,616 W 34TH ST,AUSTIN,78705,30.300695920000067,-97.74037854099998,2801812,Routine Inspection
Foodie Kids,78731,08/28/2014,100,3818 FAR WEST BLVD Unit 107,AUSTIN,78731,30.356306192000034,-97.75909966399996,10923131,Routine Inspection
Foodie Kids,78731,01/06/2014,100,3818 FAR WEST BLVD Unit 107,AUSTIN,78731,30.356306192000034,-97.75909966399996,10923131,Routine Inspection
Foodie Kids,78731,01/23/2015,100,3818 FAR WEST BLVD Unit 107,AUSTIN,78731,30.356306192000034,-97.75909966399996,10923131,Routine Inspection
Food Mart,78736,09/08/2014,74,9341 W SH 71,AUSTIN,78736,30.240292987000032,-97.92016616699999,10867318,Routine Inspection
Food Mart,78736,07/12/2013,94,9341 W SH 71,AUSTIN,78736,30.240292987000032,-97.92016616699999,10867318,Routine Inspection
Food Mart,78736,03/12/2014,73,9341 W SH 71,AUSTIN,78736,30.240292987000032,-97.92016616699999,10867318,Routine Inspection
Food Mart,78736,03/02/2015,83,9341 W SH 71,AUSTIN,78736,30.240292987000032,-97.92016616699999,10867318,Routine Inspection
Foodspot,78741,01/28/2014,86,2538 ELMONT DR,AUSTIN,78741,30.23899583800005,-97.71996817399997,10917103,Routine Inspection
Foodspot,78741,02/12/2015,84,2538 ELMONT DR,AUSTIN,78741,30.23899583800005,-97.71996817399997,10917103,Routine Inspection
Foodspot,78741,08/08/2014,86,2538 ELMONT DR,AUSTIN,78741,30.23899583800005,-97.71996817399997,10917103,Routine Inspection
Food Spot,78744,03/18/2015,88,6607 S PLEASANT VALLEY RD,AUSTIN,78744,30.179091011000025,-97.74691082699997,11177710,Routine Inspection
Food Spot,78741,06/02/2012,87,2223 BURTON DR,AUSTIN,78741,30.23120295600006,-97.73359044899996,2803601,Routine Inspection
Food Spot,78741,11/05/2014,89,2223 BURTON DR,AUSTIN,78741,30.23120295600006,-97.73359044899996,2803601,Routine Inspection
Food Spot,78741,05/22/2013,94,2223 BURTON DR,AUSTIN,78741,30.23120295600006,-97.73359044899996,2803601,Routine Inspection
Food Spot,78741,05/22/2014,93,2223 BURTON DR,AUSTIN,78741,30.23120295600006,-97.73359044899996,2803601,Routine Inspection
Food Spot,78741,11/21/2013,90,2223 BURTON DR,AUSTIN,78741,30.23120295600006,-97.73359044899996,2803601,Routine Inspection
Food Spot,78741,04/14/2015,93,2223 BURTON DR,AUSTIN,78741,30.23120295600006,-97.73359044899996,2803601,Routine Inspection
Food Spot,78741,11/30/2012,87,2223 BURTON DR,AUSTIN,78741,30.23120295600006,-97.73359044899996,2803601,Routine Inspection
Foreign and Domestic Food & Drink,78751,03/06/2015,88,306 E 53RD ST,AUSTIN,78751,30.316925809000054,-97.71954759099998,10411131,Routine Inspection
Foreign and Domestic Food & Drink,78751,06/06/2012,97,306 E 53RD ST,AUSTIN,78751,30.316925809000054,-97.71954759099998,10411131,Routine Inspection
Foreign and Domestic Food & Drink,78751,09/17/2014,97,306 E 53RD ST,AUSTIN,78751,30.316925809000054,-97.71954759099998,10411131,Routine Inspection
Foreign and Domestic Food & Drink,78751,03/20/2014,96,306 E 53RD ST,AUSTIN,78751,30.316925809000054,-97.71954759099998,10411131,Routine Inspection
Foreign and Domestic Food & Drink,78751,07/10/2013,91,306 E 53RD ST,AUSTIN,78751,30.316925809000054,-97.71954759099998,10411131,Routine Inspection
Forest Bluff Grocery,78724,03/12/2014,79,14300 FM 969 RD,AUSTIN,78724,30.24752733200006,-97.58349537199996,2802615,Routine Inspection
Forest Bluff Grocery,78724,08/15/2014,77,14300 FM 969 RD,AUSTIN,78724,30.24752733200006,-97.58349537199996,2802615,Routine Inspection
Forest Bluff Grocery,78724,06/18/2012,89,14300 FM 969 RD,AUSTIN,78724,30.24752733200006,-97.58349537199996,2802615,Routine Inspection
Forest Bluff Grocery,78724,11/30/2012,94,14300 FM 969 RD,AUSTIN,78724,30.24752733200006,-97.58349537199996,2802615,Routine Inspection
Forest Bluff Grocery,78724,06/06/2013,91,14300 FM 969 RD,AUSTIN,78724,30.24752733200006,-97.58349537199996,2802615,Routine Inspection
Forest Bluff Grocery,78724,02/18/2015,93,14300 FM 969 RD,AUSTIN,78724,30.24752733200006,-97.58349537199996,2802615,Routine Inspection
Forest North Elementary,78729,11/07/2013,89,13414 BROADMEADE AVE,AUSTIN,78729,30.46977829700006,-97.78043531399999,2801406,Routine Inspection
Forest North Elementary,78729,05/16/2013,94,13414 BROADMEADE AVE,AUSTIN,78729,30.46977829700006,-97.78043531399999,2801406,Routine Inspection
Forest North Elementary,78729,04/25/2014,100,13414 BROADMEADE AVE,AUSTIN,78729,30.46977829700006,-97.78043531399999,2801406,Routine Inspection
Forest North Elementary,78729,02/20/2015,100,13414 BROADMEADE AVE,AUSTIN,78729,30.46977829700006,-97.78043531399999,2801406,Routine Inspection
Forest North Elementary,78729,11/03/2014,97,13414 BROADMEADE AVE,AUSTIN,78729,30.46977829700006,-97.78043531399999,2801406,Routine Inspection
Forest North Elementary,78729,11/01/2012,97,13414 BROADMEADE AVE,AUSTIN,78729,30.46977829700006,-97.78043531399999,2801406,Routine Inspection
Fork & Taco,78756,04/09/2015,75,4801 BURNET RD,AUSTIN,78756,30.319026419000068,-97.73926313299995,11193172,Routine Inspection
Four Points Middle School,78750,12/06/2012,92,9700 MC NEIL DR,AUSTIN,78750,30.39539850500006,-97.83041208099996,10321795,Routine Inspection
Four Points Middle School,78750,10/24/2014,97,9700 MC NEIL DR,AUSTIN,78750,30.39539850500006,-97.83041208099996,10321795,Routine Inspection
Four Points Middle School,78750,04/25/2014,96,9700 MC NEIL DR,AUSTIN,78750,30.39539850500006,-97.83041208099996,10321795,Routine Inspection
Four Points Middle School,78750,05/29/2013,97,9700 MC NEIL DR,AUSTIN,78750,30.39539850500006,-97.83041208099996,10321795,Routine Inspection
Four Points Middle School,78750,12/18/2013,96,9700 MC NEIL DR,AUSTIN,78750,30.39539850500006,-97.83041208099996,10321795,Routine Inspection
Four Points Middle School,78750,03/24/2015,97,9700 MC NEIL DR,AUSTIN,78750,30.39539850500006,-97.83041208099996,10321795,Routine Inspection
Four Seasons Chinese,78728,12/04/2014,86,14735 BRATTON LN,AUSTIN,78728,30.446443437000028,-97.68605536699994,2800667,Routine Inspection
